3.8159655227515E-5,-5.72394828412725E-5,2.22597988827171E-5,2.22597988827171E-5,6.20094397447119E-5,1.43098707103181E-5,-6.51894110136715E-5,6.99593679171109E-5,6.35994253791918E-6,2.22597988827171E-5,-3.33896983240756E-5,-1.04939051875666E-4,3.8159655227515E-5,3.02097270551161E-5,6.20094397447119E-5,6.20094397447119E-5,-9.53991380687875E-6,1.43098707103181E-5,2.22597988827171E-5,1.43098707103181E-5,1.01759080606707E-4,-5.72394828412725E-5,6.35994253791918E-6,-1.74898419792777E-5,6.20094397447119E-5,6.20094397447119E-5,1.25608865123904E-4,3.02097270551161E-5,5.40595115723129E-5,4.6109583399914E-5,2.22597988827171E-5,4.6109583399914E-5,3.02097270551161E-5,6.20094397447119E-5,-4.13396264964746E-5,-4.13396264964746E-5,-1.04939051875666E-4,-2.54397701516767E-5,1.49458649641101E-4,3.02097270551161E-5,4.6109583399914E-5,1.43098707103181E-5,5.40595115723129E-5,1.43098707103181E-5,6.35994253791918E-6,2.22597988827171E-5,2.22597988827171E-5,2.22597988827171E-5,1.43098707103181E-5,-9.69891237032673E-5,1.43098707103181E-5,6.35994253791918E-6,-9.53991380687875E-6,-3.33896983240756E-5,-4.92895546688736E-5,-4.92895546688736E-5,-1.74898419792777E-5,-8.10892673584694E-5,-7.31393391860704E-5,-4.13396264964746E-5
3.02097270551161E-5,-9.53991380687875E-6,1.01759080606707E-4,5.40595115723129E-5,-1.58998563447979E-6,1.43098707103181E-5,9.38091524343078E-5,1.43098707103181E-5,-2.54397701516767E-5,6.20094397447119E-5,3.8159655227515E-5,3.8159655227515E-5,4.6109583399914E-5,1.43098707103181E-5,-1.58998563447979E-6,6.35994253791918E-6,1.09709008779106E-4,-9.53991380687875E-6,-1.74898419792777E-5,-8.10892673584694E-5,9.38091524343078E-5,-5.72394828412725E-5,6.35994253791918E-6,-5.72394828412725E-5,9.38091524343078E-5,6.20094397447119E-5,5.40595115723129E-5,3.8159655227515E-5,1.43098707103181E-5,6.99593679171109E-5,-1.58998563447979E-6,-3.33896983240756E-5,-1.58998563447979E-6,-4.13396264964746E-5,-4.13396264964746E-5,1.43098707103181E-5,-9.69891237032673E-5,-3.33896983240756E-5,2.22597988827171E-5,4.6109583399914E-5,-1.74898419792777E-5,6.99593679171109E-5,3.8159655227515E-5,5.40595115723129E-5,-1.58998563447979E-6,-1.58998563447979E-6,2.22597988827171E-5,6.99593679171109E-5,4.6109583399914E-5,3.02097270551161E-5,-4.92895546688736E-5,-2.54397701516767E-5,2.22597988827171E-5,-1.74898419792777E-5,6.20094397447119E-5,-1.58998563447979E-6,-1.58998563447979E-6,-3.33896983240756E-5,-1.74898419792777E-5,9.38091524343078E-5
1.17658936951505E-4,-6.51894110136715E-5,3.8159655227515E-5,-1.58998563447979E-6,-4.13396264964746E-5,1.09709008779106E-4,2.22597988827171E-5,-4.13396264964746E-5,-2.54397701516767E-5,-6.51894110136715E-5,-7.31393391860704E-5,1.43098707103181E-5,-1.58998563447979E-6,-6.51894110136715E-5,-3.33896983240756E-5,-1.58998563447979E-6,1.43098707103181E-5,-9.53991380687875E-6,5.40595115723129E-5,-9.53991380687875E-6,-5.72394828412725E-5,3.8159655227515E-5,5.40595115723129E-5,7.79092960895098E-5,-9.53991380687875E-6,6.99593679171109E-5,-9.53991380687875E-6,-9.53991380687875E-6,-1.74898419792777E-5,-5.72394828412725E-5,-9.53991380687875E-6,-2.54397701516767E-5,1.43098707103181E-5,2.22597988827171E-5,6.35994253791918E-6,2.22597988827171E-5,-9.69891237032673E-5,-1.58998563447979E-6,1.43098707103181E-5,-1.74898419792777E-5,2.22597988827171E-5,-4.92895546688736E-5,-1.12888980048065E-4,3.8159655227515E-5,8.58592242619088E-5,3.02097270551161E-5,-9.53991380687875E-6,-9.53991380687875E-6,1.43098707103181E-5,6.99593679171109E-5,-1.74898419792777E-5,1.43098707103181E-5,-1.12888980048065E-4,-3.33896983240756E-5,3.02097270551161E-5,2.22597988827171E-5,3.8159655227515E-5,-3.33896983240756E-5,-4.13396264964746E-5,-4.92895546688736E-5
9.38091524343078E-5,1.01759080606707E-4,-1.58998563447979E-6,1.43098707103181E-5,3.02097270551161E-5,6.20094397447119E-5,-1.28788836392863E-4,6.20094397447119E-5,-9.53991380687875E-6,-1.58998563447979E-6,6.35994253791918E-6,-7.31393391860704E-5,7.79092960895098E-5,9.38091524343078E-5,4.6109583399914E-5,7.79092960895098E-5,-6.51894110136715E-5,5.40595115723129E-5,-3.33896983240756E-5,-9.53991380687875E-6,1.65358505985898E-4,4.6109583399914E-5,1.01759080606707E-4,-1.58998563447979E-6,3.8159655227515E-5,7.79092960895098E-5,-9.53991380687875E-6,1.01759080606707E-4,6.35994253791918E-6,3.8159655227515E-5,-3.33896983240756E-5,2.22597988827171E-5,-5.72394828412725E-5,6.35994253791918E-6,-3.33896983240756E-5,-4.92895546688736E-5,-1.74898419792777E-5,3.8159655227515E-5,-9.53991380687875E-6,-1.74898419792777E-5,-9.53991380687875E-6,-1.58998563447979E-6,-1.74898419792777E-5,6.20094397447119E-5,3.02097270551161E-5,-8.10892673584694E-5,3.02097270551161E-5,-1.74898419792777E-5,3.8159655227515E-5,-1.58998563447979E-6,1.43098707103181E-5,3.02097270551161E-5,-1.58998563447979E-6,3.8159655227515E-5,-1.58998563447979E-6,-3.33896983240756E-5,6.20094397447119E-5,6.20094397447119E-5,-2.54397701516767E-5,6.20094397447119E-5
-1.58998563447979E-6,5.40595115723129E-5,9.38091524343078E-5,5.40595115723129E-5,-1.58998563447979E-6,2.22597988827171E-5,2.22597988827171E-5,6.20094397447119E-5,6.35994253791918E-6,3.02097270551161E-5,-5.72394828412725E-5,8.58592242619088E-5,3.02097270551161E-5,8.58592242619088E-5,2.22597988827171E-5,5.40595115723129E-5,7.79092960895098E-5,-7.31393391860704E-5,5.40595115723129E-5,2.22597988827171E-5,6.99593679171109E-5,-9.53991380687875E-6,6.35994253791918E-6,-9.53991380687875E-6,-1.58998563447979E-6,-9.53991380687875E-6,2.05108146847893E-4,1.01759080606707E-4,7.79092960895098E-5,-6.51894110136715E-5,7.79092960895098E-5,-5.72394828412725E-5,-1.58998563447979E-6,1.17658936951505E-4,2.22597988827171E-5,-1.92388261772055E-4,-1.74898419792777E-5,-8.10892673584694E-5,3.02097270551161E-5,-6.51894110136715E-5,-7.31393391860704E-5,-5.72394828412725E-5,6.20094397447119E-5,-1.36738764565262E-4,-9.53991380687875E-6,-2.54397701516767E-5,8.58592242619088E-5,-7.31393391860704E-5,-9.53991380687875E-6,6.35994253791918E-6,-3.33896983240756E-5,-1.58998563447979E-6,1.43098707103181E-5,-1.58998563447979E-6,6.20094397447119E-5,2.22597988827171E-5,-1.58998563447979E-6,6.20094397447119E-5,-2.54397701516767E-5,-5.72394828412725E-5
-4.92895546688736E-5,1.41508721468702E-4,5.40595115723129E-5,8.58592242619088E-5,-9.69891237032673E-5,-4.13396264964746E-5,3.02097270551161E-5,1.09709008779106E-4,4.6109583399914E-5,6.20094397447119E-5,1.43098707103181E-5,4.6109583399914E-5,1.09709008779106E-4,6.20094397447119E-5,1.33558793296303E-4,6.35994253791918E-6,6.99593679171109E-5,-4.92895546688736E-5,1.01759080606707E-4,3.02097270551161E-5,3.8159655227515E-5,-1.74898419792777E-5,5.40595115723129E-5,8.58592242619088E-5,3.02097270551161E-5,1.01759080606707E-4,7.79092960895098E-5,1.43098707103181E-5,6.20094397447119E-5,5.40595115723129E-5,6.99593679171109E-5,3.8159655227515E-5,7.79092960895098E-5,3.8159655227515E-5,6.20094397447119E-5,1.25608865123904E-4,-1.04939051875666E-4,6.99593679171109E-5,1.17658936951505E-4,7.79092960895098E-5,1.09709008779106E-4,-1.58998563447979E-6,-4.92895546688736E-5,-1.74898419792777E-5,9.38091524343078E-5,5.40595115723129E-5,1.01759080606707E-4,7.79092960895098E-5,7.79092960895098E-5,8.58592242619088E-5,6.20094397447119E-5,9.38091524343078E-5,5.40595115723129E-5,-9.53991380687875E-6,6.20094397447119E-5,5.40595115723129E-5,5.40595115723129E-5,3.8159655227515E-5,-2.54397701516767E-5,8.58592242619088E-5
4.6109583399914E-5,-9.53991380687875E-6,-1.74898419792777E-5,6.35994253791918E-6,-1.74898419792777E-5,3.8159655227515E-5,-8.10892673584694E-5,-4.13396264964746E-5,-9.53991380687875E-6,-5.72394828412725E-5,5.40595115723129E-5,-3.33896983240756E-5,4.6109583399914E-5,9.38091524343078E-5,8.58592242619088E-5,2.22597988827171E-5,-1.28788836392863E-4,-9.53991380687875E-6,-1.58998563447979E-6,-3.33896983240756E-5,-5.72394828412725E-5,-4.92895546688736E-5,-9.53991380687875E-6,6.35994253791918E-6,-5.72394828412725E-5,3.02097270551161E-5,1.33558793296303E-4,3.8159655227515E-5,1.43098707103181E-5,-1.74898419792777E-5,-4.92895546688736E-5,-4.13396264964746E-5,1.43098707103181E-5,-4.13396264964746E-5,-5.72394828412725E-5,-5.72394828412725E-5,-7.31393391860704E-5,2.22597988827171E-5,-4.92895546688736E-5,3.02097270551161E-5,-1.28788836392863E-4,-4.13396264964746E-5,2.22597988827171E-5,-1.74898419792777E-5,-5.72394828412725E-5,-1.36738764565262E-4,-1.74898419792777E-5,-1.04939051875666E-4,6.35994253791918E-6,2.22597988827171E-5,-1.44688692737661E-4,-1.74898419792777E-5,1.43098707103181E-5,2.22597988827171E-5,4.6109583399914E-5,1.43098707103181E-5,-8.10892673584694E-5,-7.31393391860704E-5,-9.53991380687875E-6,3.8159655227515E-5
6.35994253791918E-6,-4.13396264964746E-5,-1.74898419792777E-5,-2.54397701516767E-5,4.6109583399914E-5,-9.53991380687875E-6,-5.72394828412725E-5,3.8159655227515E-5,-1.74898419792777E-5,-1.74898419792777E-5,5.40595115723129E-5,-2.54397701516767E-5,8.58592242619088E-5,-4.13396264964746E-5,1.57408577813499E-4,-3.33896983240756E-5,-4.13396264964746E-5,-3.33896983240756E-5,-9.53991380687875E-6,-1.74898419792777E-5,-8.90391955308684E-5,6.20094397447119E-5,-1.12888980048065E-4,3.8159655227515E-5,-9.69891237032673E-5,-3.33896983240756E-5,1.09709008779106E-4,-9.53991380687875E-6,-1.74898419792777E-5,6.20094397447119E-5,6.99593679171109E-5,4.6109583399914E-5,-5.72394828412725E-5,-4.13396264964746E-5,-2.54397701516767E-5,-9.53991380687875E-6,-9.69891237032673E-5,-1.74898419792777E-5,5.40595115723129E-5,6.99593679171109E-5,-9.69891237032673E-5,-1.74898419792777E-5,1.43098707103181E-5,-6.51894110136715E-5,-9.53991380687875E-6,6.99593679171109E-5,-1.74898419792777E-5,-2.54397701516767E-5,3.8159655227515E-5,5.40595115723129E-5,3.02097270551161E-5,3.8159655227515E-5,-3.33896983240756E-5,-7.31393391860704E-5,4.6109583399914E-5,3.8159655227515E-5,7.79092960895098E-5,6.99593679171109E-5,-3.33896983240756E-5,-1.74898419792777E-5
2.22597988827171E-5,-9.69891237032673E-5,6.35994253791918E-6,-2.54397701516767E-5,2.22597988827171E-5,-1.58998563447979E-6,-1.04939051875666E-4,-3.33896983240756E-5,1.43098707103181E-5,-4.13396264964746E-5,-4.92895546688736E-5,-1.74898419792777E-5,-1.58998563447979E-6,-1.58998563447979E-6,-1.58998563447979E-6,-9.53991380687875E-6,3.8159655227515E-5,-1.5263862091006E-4,-1.58998563447979E-6,-9.53991380687875E-6,-9.53991380687875E-6,6.20094397447119E-5,1.43098707103181E-5,3.8159655227515E-5,1.43098707103181E-5,-4.92895546688736E-5,9.38091524343078E-5,-1.58998563447979E-6,-4.13396264964746E-5,-1.44688692737661E-4,-6.51894110136715E-5,-1.74898419792777E-5,-9.53991380687875E-6,-1.28788836392863E-4,-4.92895546688736E-5,3.8159655227515E-5,-5.72394828412725E-5,-1.92388261772055E-4,4.6109583399914E-5,-3.33896983240756E-5,-9.53991380687875E-6,2.22597988827171E-5,1.01759080606707E-4,-8.10892673584694E-5,-5.72394828412725E-5,-3.33896983240756E-5,3.02097270551161E-5,-9.53991380687875E-6,-8.90391955308684E-5,-4.13396264964746E-5,1.43098707103181E-5,-4.92895546688736E-5,1.43098707103181E-5,-7.31393391860704E-5,-5.72394828412725E-5,-1.74898419792777E-5,-2.54397701516767E-5,1.43098707103181E-5,-1.04939051875666E-4,6.99593679171109E-5
6.35994253791918E-6,2.22597988827171E-5,7.79092960895098E-5,-1.04939051875666E-4,7.79092960895098E-5,3.02097270551161E-5,1.43098707103181E-5,3.02097270551161E-5,-1.58998563447979E-6,6.99593679171109E-5,-5.72394828412725E-5,1.43098707103181E-5,4.6109583399914E-5,5.40595115723129E-5,4.6109583399914E-5,7.79092960895098E-5,-4.13396264964746E-5,-1.74898419792777E-5,6.35994253791918E-6,-4.13396264964746E-5,1.43098707103181E-5,-4.13396264964746E-5,-9.53991380687875E-6,-5.72394828412725E-5,2.22597988827171E-5,6.99593679171109E-5,-1.58998563447979E-6,4.6109583399914E-5,6.99593679171109E-5,1.43098707103181E-5,6.35994253791918E-6,2.22597988827171E-5,6.20094397447119E-5,3.8159655227515E-5,9.38091524343078E-5,6.35994253791918E-6,-1.04939051875666E-4,-1.74898419792777E-5,2.22597988827171E-5,-3.33896983240756E-5,6.99593679171109E-5,3.8159655227515E-5,6.99593679171109E-5,-9.53991380687875E-6,-1.58998563447979E-6,-2.54397701516767E-5,1.43098707103181E-5,-6.51894110136715E-5,2.22597988827171E-5,4.6109583399914E-5,3.8159655227515E-5,-3.33896983240756E-5,5.40595115723129E-5,-9.53991380687875E-6,-1.74898419792777E-5,-1.58998563447979E-6,8.58592242619088E-5,2.22597988827171E-5,6.20094397447119E-5,-6.51894110136715E-5
-2.54397701516767E-5,-3.33896983240756E-5,-9.53991380687875E-6,1.43098707103181E-5,8.58592242619088E-5,2.22597988827171E-5,4.6109583399914E-5,-3.33896983240756E-5,4.6109583399914E-5,3.8159655227515E-5,2.22597988827171E-5,1.43098707103181E-5,3.02097270551161E-5,6.99593679171109E-5,-4.92895546688736E-5,-2.54397701516767E-5,3.02097270551161E-5,2.22597988827171E-5,1.01759080606707E-4,-1.58998563447979E-6,-9.53991380687875E-6,-1.12888980048065E-4,5.40595115723129E-5,1.09709008779106E-4,1.43098707103181E-5,-9.53991380687875E-6,6.99593679171109E-5,6.20094397447119E-5,-1.74898419792777E-5,5.40595115723129E-5,-1.74898419792777E-5,6.35994253791918E-6,-1.74898419792777E-5,9.38091524343078E-5,3.8159655227515E-5,3.02097270551161E-5,1.43098707103181E-5,1.01759080606707E-4,7.79092960895098E-5,-4.13396264964746E-5,2.22597988827171E-5,-1.58998563447979E-6,-2.54397701516767E-5,-8.90391955308684E-5,7.79092960895098E-5,-1.74898419792777E-5,2.22597988827171E-5,-4.13396264964746E-5,6.35994253791918E-6,-1.74898419792777E-5,6.99593679171109E-5,-5.72394828412725E-5,-1.74898419792777E-5,-2.54397701516767E-5,7.79092960895098E-5,-4.92895546688736E-5,2.22597988827171E-5,3.02097270551161E-5,1.43098707103181E-5,-1.74898419792777E-5
-1.58998563447979E-6,1.17658936951505E-4,1.01759080606707E-4,-2.54397701516767E-5,6.20094397447119E-5,8.58592242619088E-5,-9.53991380687875E-6,-5.72394828412725E-5,3.8159655227515E-5,3.8159655227515E-5,3.8159655227515E-5,9.38091524343078E-5,-2.54397701516767E-5,4.6109583399914E-5,3.02097270551161E-5,1.17658936951505E-4,3.8159655227515E-5,5.40595115723129E-5,1.01759080606707E-4,2.22597988827171E-5,-7.31393391860704E-5,-8.90391955308684E-5,7.79092960895098E-5,6.35994253791918E-6,3.02097270551161E-5,4.6109583399914E-5,3.8159655227515E-5,-1.58998563447979E-6,-1.74898419792777E-5,-1.74898419792777E-5,-1.04939051875666E-4,6.99593679171109E-5,-5.72394828412725E-5,1.43098707103181E-5,3.02097270551161E-5,3.8159655227515E-5,-9.69891237032673E-5,6.35994253791918E-6,6.99593679171109E-5,2.22597988827171E-5,-1.20838908220464E-4,1.43098707103181E-5,-1.58998563447979E-6,-4.13396264964746E-5,-1.58998563447979E-6,-3.33896983240756E-5,6.99593679171109E-5,-9.69891237032673E-5,6.35994253791918E-6,3.02097270551161E-5,6.99593679171109E-5,-4.13396264964746E-5,6.35994253791918E-6,-9.53991380687875E-6,-1.58998563447979E-6,3.02097270551161E-5,-4.13396264964746E-5,-1.58998563447979E-6,1.41508721468702E-4,-2.54397701516767E-5
-2.54397701516767E-5,-2.54397701516767E-5,1.43098707103181E-5,1.43098707103181E-5,7.79092960895098E-5,-4.92895546688736E-5,-9.69891237032673E-5,-7.31393391860704E-5,-6.51894110136715E-5,-1.74898419792777E-5,-1.12888980048065E-4,-1.58998563447979E-6,1.43098707103181E-5,9.38091524343078E-5,-3.33896983240756E-5,-1.04939051875666E-4,3.8159655227515E-5,-2.54397701516767E-5,2.22597988827171E-5,-1.12888980048065E-4,-8.90391955308684E-5,-4.92895546688736E-5,1.43098707103181E-5,2.22597988827171E-5,-8.90391955308684E-5,6.35994253791918E-6,-2.54397701516767E-5,3.8159655227515E-5,-4.13396264964746E-5,-8.10892673584694E-5,-2.54397701516767E-5,-6.51894110136715E-5,-3.33896983240756E-5,-2.54397701516767E-5,6.20094397447119E-5,-1.74898419792777E-5,-6.51894110136715E-5,5.40595115723129E-5,7.79092960895098E-5,-4.92895546688736E-5,-3.33896983240756E-5,6.99593679171109E-5,-7.31393391860704E-5,-4.92895546688736E-5,6.35994253791918E-6,-1.20838908220464E-4,3.02097270551161E-5,-7.31393391860704E-5,-9.53991380687875E-6,-1.36738764565262E-4,-9.53991380687875E-6,-1.58998563447979E-6,6.35994253791918E-6,3.02097270551161E-5,6.20094397447119E-5,-2.54397701516767E-5,-4.13396264964746E-5,-1.04939051875666E-4,-6.51894110136715E-5,-1.74898419792777E-5
4.6109583399914E-5,6.99593679171109E-5,-1.04939051875666E-4,6.35994253791918E-6,-8.90391955308684E-5,1.43098707103181E-5,1.43098707103181E-5,3.8159655227515E-5,1.01759080606707E-4,-4.92895546688736E-5,4.6109583399914E-5,6.35994253791918E-6,-1.58998563447979E-6,6.99593679171109E-5,2.22597988827171E-5,6.99593679171109E-5,-8.90391955308684E-5,-8.10892673584694E-5,-1.58998563447979E-6,1.43098707103181E-5,-8.90391955308684E-5,6.35994253791918E-6,3.8159655227515E-5,3.02097270551161E-5,6.20094397447119E-5,3.02097270551161E-5,6.35994253791918E-6,1.25608865123904E-4,1.43098707103181E-5,-3.33896983240756E-5,-3.33896983240756E-5,6.35994253791918E-6,6.35994253791918E-6,-2.54397701516767E-5,-7.31393391860704E-5,-1.12888980048065E-4,-9.69891237032673E-5,5.40595115723129E-5,6.20094397447119E-5,3.02097270551161E-5,-4.13396264964746E-5,2.22597988827171E-5,-7.31393391860704E-5,4.6109583399914E-5,-9.53991380687875E-6,6.20094397447119E-5,-9.53991380687875E-6,4.6109583399914E-5,-8.90391955308684E-5,1.01759080606707E-4,-1.36738764565262E-4,-5.72394828412725E-5,-9.53991380687875E-6,3.02097270551161E-5,3.02097270551161E-5,-4.13396264964746E-5,3.8159655227515E-5,-1.74898419792777E-5,-5.72394828412725E-5,-6.51894110136715E-5
-1.58998563447979E-6,6.99593679171109E-5,-1.58998563447979E-6,4.6109583399914E-5,3.8159655227515E-5,6.35994253791918E-6,-1.44688692737661E-4,-3.33896983240756E-5,6.20094397447119E-5,-2.54397701516767E-5,5.40595115723129E-5,2.22597988827171E-5,-3.33896983240756E-5,3.8159655227515E-5,5.40595115723129E-5,-1.74898419792777E-5,-5.72394828412725E-5,-3.33896983240756E-5,-2.54397701516767E-5,2.22597988827171E-5,-1.58998563447979E-6,3.8159655227515E-5,-2.54397701516767E-5,8.58592242619088E-5,-2.54397701516767E-5,5.40595115723129E-5,-3.33896983240756E-5,6.99593679171109E-5,-2.54397701516767E-5,3.8159655227515E-5,5.40595115723129E-5,-1.58998563447979E-6,3.02097270551161E-5,6.99593679171109E-5,6.35994253791918E-6,-4.92895546688736E-5,-9.53991380687875E-6,-1.74898419792777E-5,1.49458649641101E-4,2.22597988827171E-5,-7.31393391860704E-5,3.02097270551161E-5,2.22597988827171E-5,6.99593679171109E-5,-1.74898419792777E-5,6.35994253791918E-6,-4.13396264964746E-5,-7.31393391860704E-5,-2.54397701516767E-5,1.01759080606707E-4,-3.33896983240756E-5,4.6109583399914E-5,-9.53991380687875E-6,3.8159655227515E-5,-4.13396264964746E-5,-4.13396264964746E-5,-3.33896983240756E-5,-3.33896983240756E-5,-4.92895546688736E-5,-4.92895546688736E-5
5.40595115723129E-5,7.79092960895098E-5,-7.31393391860704E-5,-1.74898419792777E-5,-9.53991380687875E-6,-9.53991380687875E-6,1.01759080606707E-4,-2.54397701516767E-5,5.40595115723129E-5,-9.53991380687875E-6,6.35994253791918E-6,7.79092960895098E-5,-9.53991380687875E-6,-4.13396264964746E-5,-3.33896983240756E-5,-1.58998563447979E-6,-2.54397701516767E-5,-1.74898419792777E-5,3.02097270551161E-5,5.40595115723129E-5,3.8159655227515E-5,3.02097270551161E-5,-7.31393391860704E-5,7.79092960895098E-5,6.20094397447119E-5,-2.54397701516767E-5,-9.53991380687875E-6,5.40595115723129E-5,-1.74898419792777E-5,4.6109583399914E-5,3.02097270551161E-5,7.79092960895098E-5,3.8159655227515E-5,3.8159655227515E-5,-4.92895546688736E-5,6.35994253791918E-6,-2.54397701516767E-5,8.58592242619088E-5,-4.13396264964746E-5,6.99593679171109E-5,6.99593679171109E-5,1.43098707103181E-5,7.79092960895098E-5,6.20094397447119E-5,-1.58998563447979E-6,-9.53991380687875E-6,5.40595115723129E-5,-1.74898419792777E-5,8.58592242619088E-5,6.20094397447119E-5,5.40595115723129E-5,-9.53991380687875E-6,7.79092960895098E-5,7.79092960895098E-5,-4.13396264964746E-5,2.22597988827171E-5,8.58592242619088E-5,2.22597988827171E-5,-4.92895546688736E-5,6.99593679171109E-5
3.02097270551161E-5,-1.74898419792777E-5,-4.13396264964746E-5,-9.53991380687875E-6,-9.69891237032673E-5,8.58592242619088E-5,6.20094397447119E-5,-4.92895546688736E-5,-2.54397701516767E-5,1.43098707103181E-5,1.25608865123904E-4,3.02097270551161E-5,-5.72394828412725E-5,-9.53991380687875E-6,-1.58998563447979E-6,7.79092960895098E-5,-1.04939051875666E-4,-5.72394828412725E-5,-5.72394828412725E-5,-4.13396264964746E-5,-8.90391955308684E-5,6.35994253791918E-6,-2.54397701516767E-5,2.22597988827171E-5,-1.12888980048065E-4,-5.72394828412725E-5,1.33558793296303E-4,-2.54397701516767E-5,-1.58998563447979E-6,-4.13396264964746E-5,1.43098707103181E-5,1.43098707103181E-5,-4.13396264964746E-5,5.40595115723129E-5,1.43098707103181E-5,-8.90391955308684E-5,1.01759080606707E-4,-4.13396264964746E-5,-2.54397701516767E-5,3.02097270551161E-5,-8.10892673584694E-5,-3.33896983240756E-5,1.41508721468702E-4,-1.74898419792777E-5,2.22597988827171E-5,2.22597988827171E-5,-3.33896983240756E-5,2.22597988827171E-5,6.35994253791918E-6,-9.53991380687875E-6,2.22597988827171E-5,-8.90391955308684E-5,2.22597988827171E-5,-9.53991380687875E-6,2.22597988827171E-5,6.99593679171109E-5,-4.13396264964746E-5,2.22597988827171E-5,1.43098707103181E-5,3.8159655227515E-5
-2.54397701516767E-5,2.22597988827171E-5,-9.53991380687875E-6,-1.74898419792777E-5,-2.54397701516767E-5,5.40595115723129E-5,-1.74898419792777E-5,1.43098707103181E-5,2.22597988827171E-5,-1.74898419792777E-5,-4.92895546688736E-5,3.02097270551161E-5,-1.58998563447979E-6,-1.58998563447979E-6,8.58592242619088E-5,-1.58998563447979E-6,6.35994253791918E-6,-8.90391955308684E-5,-7.31393391860704E-5,-3.33896983240756E-5,-9.69891237032673E-5,6.35994253791918E-6,-9.53991380687875E-6,-1.04939051875666E-4,5.40595115723129E-5,4.6109583399914E-5,-8.10892673584694E-5,-4.92895546688736E-5,3.02097270551161E-5,1.33558793296303E-4,-3.33896983240756E-5,6.35994253791918E-6,-9.53991380687875E-6,6.35994253791918E-6,-4.13396264964746E-5,-4.13396264964746E-5,-9.69891237032673E-5,-1.58998563447979E-6,-9.53991380687875E-6,-9.53991380687875E-6,1.43098707103181E-5,2.22597988827171E-5,-7.31393391860704E-5,4.6109583399914E-5,6.35994253791918E-6,-7.31393391860704E-5,-2.54397701516767E-5,-3.33896983240756E-5,9.38091524343078E-5,6.35994253791918E-6,5.40595115723129E-5,-3.33896983240756E-5,-9.53991380687875E-6,6.20094397447119E-5,6.20094397447119E-5,-1.12888980048065E-4,-2.54397701516767E-5,-3.33896983240756E-5,-4.13396264964746E-5,-3.33896983240756E-5
-3.33896983240756E-5,-4.13396264964746E-5,-8.90391955308684E-5,-4.13396264964746E-5,-5.72394828412725E-5,-9.69891237032673E-5,-9.69891237032673E-5,6.35994253791918E-6,-1.36738764565262E-4,-8.90391955308684E-5,-1.58998563447979E-6,4.6109583399914E-5,1.43098707103181E-5,1.43098707103181E-5,1.43098707103181E-5,-3.33896983240756E-5,-2.54397701516767E-5,-4.13396264964746E-5,-4.92895546688736E-5,-1.68538477254858E-4,4.6109583399914E-5,-2.54397701516767E-5,-7.31393391860704E-5,-6.51894110136715E-5,-9.69891237032673E-5,-4.13396264964746E-5,-6.51894110136715E-5,-6.51894110136715E-5,-7.31393391860704E-5,-4.92895546688736E-5,3.02097270551161E-5,-4.13396264964746E-5,-4.92895546688736E-5,-1.28788836392863E-4,-9.53991380687875E-6,-8.10892673584694E-5,-4.13396264964746E-5,4.6109583399914E-5,-1.58998563447979E-6,3.02097270551161E-5,-1.58998563447979E-6,6.35994253791918E-6,6.35994253791918E-6,-9.69891237032673E-5,-8.10892673584694E-5,1.01759080606707E-4,2.22597988827171E-5,2.22597988827171E-5,-9.69891237032673E-5,-1.74898419792777E-5,-1.58998563447979E-6,3.02097270551161E-5,-5.72394828412725E-5,-4.92895546688736E-5,-1.04939051875666E-4,6.20094397447119E-5,6.35994253791918E-6,1.43098707103181E-5,-1.58998563447979E-6,4.6109583399914E-5
6.35994253791918E-6,-4.13396264964746E-5,8.58592242619088E-5,4.6109583399914E-5,-1.58998563447979E-6,-9.53991380687875E-6,-9.53991380687875E-6,-4.92895546688736E-5,-1.74898419792777E-5,-1.28788836392863E-4,-1.58998563447979E-6,3.02097270551161E-5,5.40595115723129E-5,6.35994253791918E-6,1.17658936951505E-4,-1.74898419792777E-5,1.01759080606707E-4,-6.51894110136715E-5,-1.74898419792777E-5,3.8159655227515E-5,-4.92895546688736E-5,-4.92895546688736E-5,1.43098707103181E-5,-4.92895546688736E-5,1.17658936951505E-4,-9.53991380687875E-6,3.02097270551161E-5,3.8159655227515E-5,6.20094397447119E-5,2.22597988827171E-5,-8.90391955308684E-5,-1.74898419792777E-5,-9.53991380687875E-6,-1.68538477254858E-4,-9.53991380687875E-6,-6.51894110136715E-5,-6.51894110136715E-5,-8.90391955308684E-5,6.35994253791918E-6,-1.12888980048065E-4,-2.54397701516767E-5,2.22597988827171E-5,-6.51894110136715E-5,-8.10892673584694E-5,-7.31393391860704E-5,-2.54397701516767E-5,-8.90391955308684E-5,2.22597988827171E-5,3.8159655227515E-5,-1.74898419792777E-5,6.35994253791918E-6,-4.92895546688736E-5,-6.51894110136715E-5,-3.33896983240756E-5,-2.54397701516767E-5,1.43098707103181E-5,-4.92895546688736E-5,-1.74898419792777E-5,-8.10892673584694E-5,-1.74898419792777E-5
